id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2210837,Private Suite @ Resort Like Home,11210319,Anchalee,,Parkland,26.31309,-80.22417,Private room,89,3,87,2022-10-31,0.81,1,1,19,
4538391,*Lifestyle 4/2 nr beach hot tub golf bars boating*,23505135,Lance,,Pompano Beach,26.22884,-80.09726,Entire home/apt,404,2,105,2022-11-17,1.26,1,354,14,
4559328,Pompano Beach Right On the Beach!,11873653,George,,Pompano Beach,26.22837,-80.09003,Entire home/apt,89,7,8,2022-01-01,0.08,1,0,1,
5269765,Lovely Fort Lauderdale 2BD/2BT with a heated pool!,16908884,Martin,,Fort Lauderdale,26.19871,-80.1181,Entire home/apt,321,32,21,2022-07-24,0.22,1,83,1,
2254312,The  Little Inn with a Big ❤️,11512158,Sea Spray Inn,,Lauderdale By The Sea,26.18779,-80.09628,Entire home/apt,115,2,159,2022-10-29,2.02,5,0,24,
5271972,Delightful beach house in charming beach town!,22134830,Sandra,,Sea Ranch Lakes,26.19737,-80.09977,Entire home/apt,957,3,51,2022-11-21,0.57,2,6,10,
4562966,Located in the  QClub Ft Lauderdale Bch Rsrt(2212),5397550,Sunshine,,Fort Lauderdale,26.12937,-80.10438,Entire home/apt,300,1,44,2022-01-15,0.47,5,365,1,
2254548,FABULOUS 1450 SQ.FT. CONDO WITH LAKEVIEW,11513176,Deborah,,Lauderhill,26.16538,-80.23533,Entire home/apt,128,1,16,2019-01-26,0.15,1,210,0,
2262485,Peaceful Studio  with Full Kitchen,11553282,Lorraine & Greg,,Pompano Beach,26.21094,-80.11977,Entire home/apt,119,1,540,2022-12-23,5.05,5,330,58,
4580179,Vacation Apartment 2&2 +/-90 days,23741402,Andrew,,Hollywood,26.00805,-80.14581,Entire home/apt,80,80,26,2017-08-22,0.27,1,305,0,
5285577,Key West House- Cottage. PETS Same day bookings ok,23016144,Eric,,Wilton Manors,26.15829,-80.15195,Entire home/apt,92,1,430,2022-12-10,4.49,2,241,51,
2274922,Amazing Beach View Studio on Florida's Best Beach,11584719,Osean11,,Hollywood,26.01166,-80.11576,Entire home/apt,196,2,60,2022-08-05,2.35,1,1,21,
5317923,Spacious room with private bathroom.,26975461,Jason,,Miramar,25.99009,-80.27761,Private room,77,4,68,2022-11-01,0.72,5,51,6,
5328904,★ Dog Friendly 10 Mins to Beach 36 Inch Smart TV ★,14472956,James,,Fort Lauderdale,26.18588,-80.15723,Private room,69,1,123,2022-12-02,1.36,6,0,10,
4595496,# 1 Direct Ocean View,23821171,Alex,,Hollywood,25.98982,-80.11786,Entire home/apt,296,4,5,2019-05-26,0.05,2,275,0,
2296181,Townhouse/ Beautiful Deerfield Bch,3208532,Katrina,,Deerfield Beach,26.29268,-80.13254,Private room,95,1,3,2016-02-29,0.03,1,365,0,
4596401,Beautiful 1 Bdrm Condo & enjoy my Pool for a week!,23825526,Kim,,Hollywood,26.01759,-80.13178,Entire home/apt,72,2,2,2021-05-13,0.06,2,94,0,
5337812,★His & Her Sink Private Bath★ King Bed★42 InchTV★,14472956,James,,Fort Lauderdale,26.18588,-80.15723,Private room,79,1,133,2022-12-02,1.48,6,0,18,
5337867,★King Bed Private Bath★Dog Friendly 55 Inch HD TV★,14472956,James,,Fort Lauderdale,26.18588,-80.15723,Private room,79,1,112,2022-12-07,1.25,6,0,16,
2311108,Health & Wellness Retreat 5' from Hollywood Beach,11797569,Alejandro,,Hollywood,26.00034,-80.13695,Private room,115,2,47,2022-12-27,1.29,1,167,31,
5395192,Clean and Contemporary in Sunny Dania Beach!,27966495,Gaia,,Dania Beach,26.05734,-80.13452,Entire home/apt,209,30,43,2019-04-23,0.46,1,329,0,
4597522,Right on the Beach ocean view,23821171,Alex,,Hollywood,25.9894,-80.11987,Entire home/apt,279,4,12,2021-06-14,0.12,2,329,0,
2323501,Beautiful apart over the beach with sea view TIDES,11867654,Marisa,,Hollywood,25.98913,-80.1173,Entire home/apt,219,4,59,2022-10-12,0.61,4,123,9,
4637874,Fort Lauderdale walk to LAS OLAS,339865,Susan,,Fort Lauderdale,26.12308,-80.12804,Entire home/apt,153,4,100,2022-11-01,1.04,1,196,6,
2362039,Furnished Room #2 share bathroom,10392690,Pochita,,Pembroke Pines,26.02662,-80.23809,Private room,53,3,10,2016-03-26,0.09,3,319,0,
4668569,room in Fort lauderdale,5514632,Tony,,North Lauderdale,26.21685,-80.22818,Private room,39,1,9,2016-12-04,0.10,12,127,0,
5410528,Hidden Gem Studio Apartment,28047151,Jacki,,Fort Lauderdale,26.13089,-80.12604,Private room,111,1,162,2022-12-04,1.71,1,121,18,
2379359,Block FROM Bch 1/1- GREATLOCATION IN HEART OF TOWN,12154543,Shiela,,Fort Lauderdale,26.13854,-80.10828,Entire home/apt,149,7,92,2021-12-27,0.97,1,300,0,
5443383,Vacation on Hollywood Beach ~ Efficiencies & 1/1,6509464,Rich,,Hollywood,26.01792,-80.11719,Private room,149,4,18,2022-07-14,0.21,5,364,5,
4686653,PENTHOUSE ON THE BEACH 2/2 OCEANFRONT CONDO,2001930,Dmitri,,Hollywood,25.98822,-80.1191,Entire home/apt,249,14,5,2020-01-02,0.06,40,56,0,
2410896,Piso 7W -  Delightful Bay View on the Beach,8790381,Natalia,,Hollywood,25.98869,-80.11806,Entire home/apt,316,4,34,2022-04-23,0.35,9,4,5,
5445232,A Clean &Quiet Piece of Paradise -2 Bedroom,11553282,Lorraine & Greg,,Fort Lauderdale,26.21017,-80.11935,Entire home/apt,195,1,487,2022-12-21,5.13,5,304,55,
2439075,8 BED 5 BATH POOL WATER VIEW-MINIMUM 90 NIGHTS,12468203,Gary,,Deerfield Beach,26.30309,-80.08749,Entire home/apt,385,90,5,2017-02-20,0.05,3,365,0,
5509722,"You deserve a break! Unwind, forget, and regroup!",28576919,Suzanne,,Hollywood,26.00187,-80.12983,Private room,60,1,43,2020-07-14,0.88,1,0,0,
4707242,Cottage Room,24330722,John,,Fort Lauderdale,26.12119,-80.1293,Private room,69,1,285,2022-12-26,2.93,2,298,31,
2445506,"6,800 SF. 7/5 pool spa water view",12468203,Gary,,Parkland,26.32836,-80.27761,Entire home/apt,666,60,4,2017-03-17,0.04,3,365,0,
4729595,Sunny Private Room w/ terrace,24423385,Fernan&Alina,,Fort Lauderdale,26.119378,-80.154259,Private room,80,2,1,2022-12-05,1,1,325,1,
5521879,Hollywood Beach: Sun+Fun = Love It! 1/1,6509464,Rich,,Hollywood,26.01651,-80.11705,Private room,152,2,23,2022-07-15,0.24,5,356,4,
2452611,"Resort Villa W, Ocean/IntraCoastal, why not BOTH?",12540540,Tom,,Hillsboro Beach,26.30278,-80.07947,Entire home/apt,260,5,26,2022-12-13,0.38,5,258,4,
5536991,Amazing Views from Luxury Highrise!,28711976,Eva,,Sunrise,26.15861,-80.31604,Entire home/apt,179,28,27,2020-08-17,0.28,3,207,0,
2496310,BEACH CLUB ON THE BEACH 5-STAR APT,2001930,Dmitri,,Hallandale Beach,25.98542,-80.11992,Entire home/apt,225,20,0,,,40,226,0,
5581517,"Private Terrace, beach: 0.2 mile, F.Lauderdale, 2r",28939001,Olivier,,Fort Lauderdale,26.16438,-80.10062,Entire home/apt,208,3,98,2022-12-19,1.04,5,270,21,
4741523,Room at the Tennis Club,24476265,Bruce,,Wilton Manors,26.15253,-80.14759,Private room,67,30,19,2022-05-07,0.20,2,78,2,
2500771,"Charming Villa, Pool, Walk 2 Beach Fort Lauderdale",12705227,Rhona,,Fort Lauderdale,26.16136932373047,-80.10245513916016,Entire home/apt,327,2,106,2022-11-26,1.18,2,341,15,
4767766,★3br 3bth Home Dog Friendly 10 Mins to Beach ★,14472956,James,,Fort Lauderdale,26.18476,-80.15698,Entire home/apt,126,1,215,2022-11-15,2.44,6,81,17,
5598824,Beach and holidays in a perfect place! 10,29028383,Amden,,Hollywood,25.9873,-80.11862,Entire home/apt,355,3,22,2022-04-04,0.24,5,294,4,
2501510,PRIVATE CABIN King bed FREE PARKING 2 miles 2Beach,10477721,Joanne And Louis,,Pompano Beach,26.23896,-80.11834,Entire home/apt,135,5,21,2022-05-02,0.22,1,315,4,
2509161,STUDIO 3 Blocks to BEACH w/POOL & free WiFi,899093,Sharone,,Hallandale Beach,25.98582,-80.12661,Entire home/apt,108,4,141,2022-11-30,1.32,6,21,11,
5607730,Spacious Private Room w/Library in Waterfront Home,20240198,Bill,,Hollywood,26.01163,-80.16922,Private room,93,1,352,2022-12-13,3.76,6,345,56,
4774207,Cozy Lux Studio,24623672,Eileen,,Hollywood,26.01405,-80.13522,Entire home/apt,115,3,139,2022-12-05,1.52,1,287,18,
4786772,"Beach Penthouse w/1 Bedroom, King Bed at the Tides",24675123,Komffy,,Hollywood,25.98814,-80.11831,Entire home/apt,300,5,173,2022-12-02,1.85,3,5,20,
2540473,2080 LUXURY 3/2 OCEAN FRONT CONDO,2001930,Dmitri,,Hallandale Beach,25.97873,-80.12049,Entire home/apt,449,25,2,2014-04-24,0.02,40,241,0,
4786849,Tropical Tiki Pool Home,24676288,Martha,,Deerfield Beach,26.29734,-80.08985,Entire home/apt,414,3,10,2022-07-26,0.21,1,221,3,
5623151,Condo at Tennis Club,24476265,Bruce,,Fort Lauderdale,26.15212,-80.14907,Entire home/apt,76,30,13,2022-11-21,0.14,2,66,3,
5628197,#3: Work from Home!  Two desks & office chairs,4246703,Matthew,,Fort Lauderdale,26.151352,-80.120438,Entire home/apt,168,2,380,2022-12-21,4.01,70,170,39,
2553995,CHAPPY WATERFRONT RESORT HOUSE,13077136,James,,Pompano Beach,26.20995,-80.1268,Entire home/apt,364,3,6,2021-11-28,0.11,2,255,0,
4808516,"WOW! Gated, FREE GOLF & TENNIS! Pembroke Pines, FL",1258016,Mark,,Pembroke Pines,26.00266,-80.2629,Entire home/apt,90,120,2,2015-03-01,0.02,1,0,0,
4808775,"Luxurious Close to Beach ""Little Palace""",8869038,Kenneth,,Pompano Beach,26.22512,-80.09848,Entire home/apt,371,5,52,2022-07-09,0.61,1,146,7,
2558604,One of a kind split level home with large pool,1463210,Belkis,,Plantation,26.11531,-80.23072,Entire home/apt,399,3,7,2022-11-21,0.07,1,318,2,
4836110,PENTHOUSE OCEANFRONT 3/3  ON THE BEACH,2001930,Dmitri,,Hollywood,25.98695,-80.11944,Entire home/apt,895,7,6,2021-07-03,0.07,40,122,0,
5629823,Habor Haven Condo Fort Lauderdale Beach,5562547,Jorge,,Fort Lauderdale,26.125,-80.1044,Entire home/apt,150,30,2,2021-03-28,0.03,1,304,0,
2586608,White Sandy Beach & Superb location,11068214,Ronald,,Hollywood,25.98937,-80.11742,Entire home/apt,260,7,46,2022-08-22,0.45,6,111,4,
5640029,1 BR Close to Everything!  Studio also available,28011754,Bobby,,Fort Lauderdale,26.13212,-80.13586,Entire home/apt,133,6,20,2022-03-17,0.24,2,178,1,
4853300,"Come Stay On The Beach! Quiet, Private Condo!",24968522,Terri,,Pompano Beach,26.24716,-80.0867,Entire home/apt,130,3,19,2022-12-18,0.20,4,151,11,
2600442,"COMFY 1bedrm apt , WIFI, POOL ,PARKING NEAR BEACH",899093,Sharone,,Hallandale Beach,25.99562,-80.13638,Entire home/apt,110,30,25,2022-11-22,0.25,6,92,3,
4867216,Beautiful 😎 Waterfront home 3 Bdrms  Pool ☀️ Sand 🏖,25026680,Joe,,Fort Lauderdale,26.10464,-80.12815,Entire home/apt,329,3,157,2022-09-30,1.71,1,22,10,
5640200,BEST DEAL on the BEACH @ Hollywood Beach  FLORIDA,29229680,Sunshine,,Hollywood,25.99232,-80.11877,Entire home/apt,165,21,7,2021-06-06,0.10,7,229,0,
2661579,1 Bedroom Peaceful Pet friendly . Monthly,11679207,Jorge,,Hollywood,26.01787,-80.15957,Entire home/apt,65,30,6,2022-08-29,0.06,1,304,1,
5649421,"MARY POP APART SLEEP 3, # 205 LAST MINUTE OK",454736,"Jon,  Mary Pop Apartments",,Dania Beach,26.03392,-80.14201,Entire home/apt,70,7,5,2020-02-01,0.05,8,0,0,
4876339,20mins North of Wynwood 5mins Till Hollywood Beach,24515578,Wayne,,Hollywood,26.007,-80.15498,Entire home/apt,149,2,105,2022-06-04,1.08,1,361,1,
2710399,OCEAN FRONT CONDO 2/2 sleep 6,11864367,Adriana,,Hollywood,25.98771,-80.11788,Entire home/apt,200,5,16,2022-07-08,0.20,1,272,2,
4909030,Sunny Room,24330722,John,,Fort Lauderdale,26.12099,-80.12933,Private room,65,1,587,2022-12-24,6.08,2,263,74,
4923644,OCEANFRONT ON THE BEACH 1/1.5 8FL ON THE BEACH,2001930,Dmitri,,Hollywood,25.9883,-80.11833,Entire home/apt,229,7,2,2019-05-13,0.02,40,85,0,
5661115,"SOLAR! PRIVATE APARTMENT FOR 2, WITH POOL ACCESS!",29345759,Jim,,Fort Lauderdale,26.10686,-80.13677,Entire home/apt,590,1,198,2019-07-25,2.09,7,0,0,
2752488,★彡 BIG DOGS Welcome♡Your 2nd home Beach/Downtown彡★,1710387,Doris,,Hollywood,26.00506,-80.1409,Entire home/apt,125,31,23,2022-08-01,0.22,1,67,4,
5665799,Charming Beach Villa w/ Pool Fort Lauderdale Beach,12705227,Rhona,,Fort Lauderdale,26.159404754638672,-80.10232543945312,Entire home/apt,351,2,98,2022-11-29,1.04,2,330,18,
2778145,1 Year Lease,2675843,Dan Trebowski,,Hollywood,25.98797,-80.11916,Entire home/apt,130,365,0,,,1,365,0,
5708185,XL 2BR/2BA Hollywood Beach Ocean!,26931782,Max,,Hollywood,26.00177,-80.11855,Entire home/apt,300,90,8,2017-09-06,0.10,2,354,0,
4923853,On the beach!  1 bedroom 2 bath condo free parking,25361296,Nelly,,Hollywood,25.99408,-80.11688,Entire home/apt,103,28,18,2022-11-03,0.22,2,257,5,
2824122,1 Bedroom Oceanview apt on the beach,14447511,Andrew,,Hollywood,25.988689422607422,-80.11805725097656,Entire home/apt,181,5,1,2022-06-05,0.14,1,137,1,
4925618,Wow! Beach House Just Steps Away from the Ocean,25372446,Alida,,Pompano Beach,26.22804,-80.09029,Entire home/apt,388,4,30,2022-11-12,0.42,3,265,6,
5715433,3 BR So. Fla Pool Home Reduced Rates Oct & Nov ‘21,29630633,Richard,,Plantation,26.11196,-80.28004,Entire home/apt,275,5,2,2021-05-25,0.10,3,307,0,
2863496,Fully furnished efficiency,14636250,Diego,,Dania Beach,26.08569,-80.1733,Private room,213,1,16,2022-04-23,0.15,1,83,2,
5715764,"4/4 House Private Shower each Room, Large Backyard",29040778,Kyan,,Hollywood,26.0111,-80.13973,Entire home/apt,924,2,1,2020-09-09,0.04,3,247,0,
4930326,OCEANFRONT MODERN 2/2 BEDROOM ON THE BEACH 2TH FL,2001930,Dmitri,,Hollywood,25.98803,-80.11961,Entire home/apt,210,7,12,2022-05-21,0.17,40,58,4,
4936937,Priv.Rm.and bath.No security deposit / cleanup fee,3322748,Gordon/,,Lauderdale Lakes,26.1613,-80.18949,Private room,55,2,67,2017-04-24,0.69,1,302,0,
2886372,Very nice and safe complex!,14751091,Philip,,Deerfield Beach,26.32053,-80.14706,Entire home/apt,160,14,26,2022-12-16,0.27,4,93,9,
4939909,Cozy Little studio steps from the beach,22238827,Veronika,,Hollywood,26.02179,-80.11563,Private room,213,1,78,2022-08-15,1.19,5,341,7,
5724290,Self Check In. Kitchenette. Sawgrass Mall BB&T FLA,25615926,Angelisa,,Plantation,26.15936,-80.30245,Entire home/apt,94,1,323,2022-12-08,3.80,1,1,49,
2935870,SPECTACULAR 2B DIREC BEACH ACCESS,6554158,Marcelo,,Hollywood,25.9868,-80.11954,Entire home/apt,229,4,28,2022-10-25,0.29,3,172,6,
2942878,"STUDIO W/POOL , PARKING, WIFI, 3 BLOCKS TO BEACH",899093,Sharone,,Hallandale Beach,25.98557,-80.12865,Entire home/apt,100,4,119,2022-12-07,1.13,6,64,10,
5747289,"2 bedrooms at the beach, family friendly",29811867,Sheila,,Hollywood,25.9873,-80.11862,Entire home/apt,400,10,33,2021-03-03,0.37,1,132,0,
4948999,Historic house  built in 1924,25507540,Mermolina,,Fort Lauderdale,26.1217,-80.12868,Private room,62,2,513,2022-12-24,5.29,1,255,50,
2976800,"Comfortable Florida style living, butterfly garden",1340850,Renata,,Oakland Park,26.17384,-80.15005,Entire home/apt,259,1,35,2022-11-19,0.53,8,318,15,
4968309,NO CLEANING FEE.  Close to Airport & Cruise Port,7046445,Mike And Tom,,Hollywood,26.02395,-80.17125,Private room,70,2,587,2022-12-15,6.06,1,71,33,
5760292,So Fla Vacation Pool Home- Prestigious Golf Course,29630633,Richard,,Plantation,26.10981,-80.28179,Entire home/apt,265,5,4,2021-11-30,0.06,3,307,0,
2978245,Hollywood Beach 2 Bed Apartment,12518363,Aziz,,Hollywood,25.99893,-80.11931,Entire home/apt,120,25,23,2022-07-14,0.25,1,250,7,
5769668,2/1 MARY POP APARTMENTS # 208 SLEEP 5,454736,"Jon,  Mary Pop Apartments",,Dania Beach,26.03392,-80.14201,Entire home/apt,85,3,7,2022-06-18,0.07,8,126,1,
5773722,"SKY PRIVATE APARTMENT FOR 2, WITH POOL ACCESS!",29345759,Jim,,Fort Lauderdale,26.10737,-80.13452,Private room,690,1,124,2019-07-24,1.32,7,0,0,
4997686,Gorgeous Oceanfront Condo 1508,18282693,Raydiant,,Hollywood,25.9903,-80.11923,Entire home/apt,250,10,4,2022-01-05,0.06,2,269,1,
3014355,BEAUTIFUL CONDO ON THE BEACH!,15362033,Ana,,Hollywood,25.98693,-80.12001,Entire home/apt,250,6,31,2022-10-25,0.35,18,255,6,
5003799,2/1 MARY POP APARTMENTS,454736,"Jon,  Mary Pop Apartments",,Dania Beach,26.0344,-80.14156,Entire home/apt,100,4,14,2021-09-10,0.14,8,0,0,
6381557,BEATIFUL APARTMENT ON THE BEACH!,15362033,Ana,,Hollywood,25.98949,-80.11877,Entire home/apt,214,5,35,2022-07-10,0.40,18,6,4,
5777176,Welcome to Sunrise!,29974230,Sue,,Sunrise,26.15857,-80.23739,Private room,60,2,121,2022-12-13,1.28,1,113,33,
3069449,OCEANFRONT 2/2 ON THE BEACH 14 FL 2 JACUZZIS,2001930,Dmitri,,Hollywood,25.98681,-80.11967,Entire home/apt,595,5,13,2022-07-26,0.19,40,25,4,
5779548,Great 2/2 condo at the beach,29985109,Silvio,,Hollywood,25.98966,-80.11746,Entire home/apt,123,30,4,2022-07-01,0.08,1,174,2,
8165661,Private RM in Waterfront Home,40304535,Sonia,,Sunrise,26.15437,-80.28095,Private room,180,2,37,2018-12-30,0.43,3,361,0,
5794057,2BD/2BA - Beautiful Beach Condo!,29960617,Daisy,,Hollywood,25.98695,-80.11935,Entire home/apt,199,2,50,2022-07-31,0.56,1,285,14,
6412813,Spacious 2B/2B with Ocean View,31595811,Miami Rent Apart,,Hollywood,25.98826,-80.11877,Entire home/apt,310,1,12,2022-05-24,0.14,41,285,2,
6414375,One Bedroom Apartment w/pool+ocean.,31595811,Miami Rent Apart,,Hollywood,25.98768,-80.1186,Entire home/apt,275,1,5,2022-03-06,0.14,41,293,1,
8170056,Townhouse accommodations.   We also speak Spanish,29864373,Dolores,,Sunrise,26.15319,-80.2816,Private room,69,2,62,2022-09-25,0.72,2,165,15,
6414801,Miami Hollywood Great One Bedroom Condo Ocean View,31595811,Miami Rent Apart,,Hollywood,25.98822,-80.11838,Entire home/apt,158,1,3,2022-03-18,0.07,41,294,1,
6414897,Classic One Bedroom Apartment,31595811,Miami Rent Apart,,Hollywood,25.98964,-80.11923,Entire home/apt,148,1,4,2021-06-26,0.04,41,298,0,
5794500,BEACH CLUB ON THE BEACH 5-STAR 1/1,2001930,Dmitri,,Hallandale Beach,25.98527,-80.11933,Entire home/apt,345,10,0,,,40,226,0,
5806705,3/2 House with pool,30126911,Rafael,,Pembroke Pines,26.00613,-80.22634,Entire home/apt,129,1,117,2022-12-04,1.37,1,291,22,
8192465,"Our home, a 3-bedroom townhouse in Sunrise.",29864373,Dolores,,Sunrise,26.15319,-80.2816,Private room,75,2,51,2022-07-10,0.60,2,363,12,
5815174,Key West House Cabin PETS and same day bookings ok,23016144,Eric,,Wilton Manors,26.15834,-80.15273,Entire home/apt,69,1,317,2022-06-20,3.44,2,0,1,
6421518,"Spectacular Condo, just renewed!!",12878437,Vicky,,Hollywood,25.98841,-80.11796,Entire home/apt,180,6,18,2022-03-31,0.21,10,262,1,
8205960,Waterfront Villa-KING Suite/2BA/2Bed/on Canal,41279471,Bertha,,Plantation,26.13732,-80.26143,Entire home/apt,125,90,4,2022-04-02,0.05,1,92,1,
6422068,"""The Beach Pad"" in Hollywood Beach Florida",33505761,Rudy & Marina,,Hollywood,26.00136,-80.11716,Entire home/apt,250,3,132,2022-12-12,1.84,1,205,34,
6422093,Incredible Ocean View!!!,12878437,Vicky,,Hollywood,25.98905,-80.11875,Entire home/apt,264,3,47,2022-11-15,0.54,10,83,15,
5823577,Fort Lauderdale Waterfront Villa,25716954,Natasha,,Fort Lauderdale,26.19982,-80.1307,Entire home/apt,250,5,86,2022-11-23,0.96,2,239,13,
8283564,A piece of Jamaica in Ft Lauderdale,43677268,MaMa Del,,Sunrise,26.14785,-80.23409,Private room,46,3,97,2022-12-22,1.10,1,191,18,
5848895,"4/4 House Private Shower each Room, Large Backyard",29040778,Kyan,,Hollywood,26.01072,-80.1384,Entire home/apt,924,2,4,2019-05-13,0.08,3,247,0,
6423199,"Sian, 1 Bedroom, 1 Bath, Toilet",12878437,Vicky,,Hollywood,25.98772,-80.118,Entire home/apt,179,4,5,2022-02-08,0.06,10,258,1,
8312780,Wonderful PRIVATE guest cottage long term,32502523,Vanessa,,Hollywood,26.00774,-80.13811,Entire home/apt,259,120,27,2019-12-08,0.31,1,364,0,
6451079,UPSCALE APARTMENT 1/2 BLK TO THE BEACH -SALT POOL,31472848,Janice,,Pompano Beach,26.25412,-80.087204,Entire home/apt,152,3,15,2021-07-10,0.16,2,251,0,
5860328,The best of two Worlds,11068214,Ronald,,Hollywood,25.98724,-80.11795,Entire home/apt,250,7,38,2022-10-08,0.43,6,88,3,
8322200,"1BR/1BA, King Bed, private entrance",25705253,Paul And Bill,,Oakland Park,26.16878,-80.12459,Entire home/apt,125,3,123,2021-03-09,1.39,2,27,0,
5884333,Bimini Breeze Apt.4 - pool- beach,8556229,Ofir,,Pompano Beach,26.2358,-80.10071,Entire home/apt,80,2,103,2022-10-24,1.12,4,271,13,
5956900,Walk to the Beach Coral Reef Waterfront House,9743916,Michelle,,Lauderdale By The Sea,26.20689,-80.09551,Entire home/apt,1350,7,15,2022-11-27,0.27,9,287,6,
6465493,"LOCATION, LOCATION, LOCATION",33769556,Frank X,,Pompano Beach,26.25629,-80.09044,Entire home/apt,1295,3,14,2022-06-08,0.25,1,316,1,
8340556,AMAZING 2 BEDROOM UNIT RIGHT ACROSS THE BEACH!,39375078,Alejandro,,Hallandale Beach,25.98519,-80.1245,Entire home/apt,244,1,29,2017-06-11,0.33,2,0,0,
6465795,Beachfront #9 1 king bedroom 1 1/2 bath sleeps 4,24968522,Terri,,Pompano Beach,26.24772,-80.08556,Entire home/apt,159,3,2,2022-12-18,0.78,4,117,2,
5963838,Oceanfront condo with amazing views,28941575,Elizabeth,,Hollywood,25.98925,-80.11895,Entire home/apt,175,3,62,2022-12-05,1.42,1,229,25,
8351419,Penthouse at the Ocean Manor Hotel,44018370,Samantha,,Fort Lauderdale,26.17838,-80.09767,Entire home/apt,592,1,75,2022-12-21,0.85,9,318,18,
5979587,Cozy 15th floor Ocean Front,20474214,Fabiana,,Hollywood,25.98943,-80.11734,Entire home/apt,209,6,10,2022-04-28,0.12,6,41,2,
6486377,GREAT OCEAN VIEW APARTMENT!,15362033,Ana,,Hollywood,25.98767,-80.12009,Entire home/apt,236,5,48,2022-11-24,0.55,18,175,18,
8352103,2 Bedroom Oceanfront Tides,25080373,Georgy,,Hollywood,25.988332748413086,-80.11813354492188,Entire home/apt,289,3,177,2022-11-28,2.01,1,84,35,
6488748,Beachfront Complex Condo 7 2nd floor,24968522,Terri,,Pompano Beach,26.24784,-80.08669,Private room,130,3,0,,,4,149,0,
5999842,Tides Great condo on the beach,6439113,Ines,,Hollywood,25.98832,-80.11887,Entire home/apt,216,2,32,2022-10-01,0.36,2,312,8,
8370844,Renovated Private Room With Private Bath,44119005,Hernan &,,Sunrise,26.17458,-80.25454,Private room,51,3,75,2022-12-12,1.17,2,309,32,
6031423,Studio w pool & seperate entrance .,29622548,Solvita,,Hollywood,26.03032,-80.15466,Entire home/apt,139,6,11,2022-11-01,0.13,1,338,3,
6513018,Beach/PMP Airport 9m to twin Daybed,22267267,Dee,,Pompano Beach,26.26805,-80.09928,Private room,43,90,24,2022-02-18,0.26,2,361,1,
